node	genename	degree	SFS0	SFS4	SFS0_theta_pi	SFS4_theta_pi	differences_0	total_0	differences_2	total_2	differences_4	total_4	JC_distance_0	JC_distance_2	JC_distance_4
5065	Cre12.g549450	13	"[401,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[112,3,3,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0]"	0.0010055304172951233	0.028462998102466792	53	441	13	101	46	140	0.13098103085649432	0.1412098997831889	0.43231717968885297
5066	Cre14.g619100	8	"[795,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[188,16,5,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0]"	0.0014297385620915032	0.02556619547043623	16	803	13	207	44	218	0.020194741300868686	0.06558798585536091	0.2351224642243071
5067	Cre07.g340900	74	"[549,2,1,0,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0]"	"[148,6,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"	0.006617793211500462	0.027088747145444524	11	439	12	92	46	127	0.025485077389405923	0.14329142757203192	0.49469673479153453
5068	Cre03.g149350	7	"[3187,21,11,5,16,19,18,4,9,6,0,0,0,0,0,0,0,0,0]"	"[943,9,9,3,14,9,14,3,3,6,0,0,0,0,0,0,0,0,0]"	0.011650088838124247	0.025227596797192064	698	3042	202	602	418	941	0.273896650791572	0.44483734324910007	0.672876764648705
5069	Cre01.g019150	35	"[1382,4,5,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0]"	"[378,14,14,3,2,5,2,6,5,1,0,0,0,0,0,0,0,0,0]"	0.0037515125182786954	0.0356437148502812	49	1402	38	370	101	441	0.0357906269715227	0.11045063725163949	0.2732782813194514
5070	g12529	3	"[3100,51,35,16,2,2,11,23,17,8,0,0,0,0,0,0,0,0,0]"	"[1008,28,16,15,5,0,4,15,6,8,0,0,0,0,0,0,0,0,0]"	0.015053698865968029	0.026699790021589332	803	2302	199	417	418	793	0.4692605378930642	0.7585508186369706	0.9100536333047887
5071	Cre08.g375650	1	"[734,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0]"	"[188,7,3,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0]"	0.0025967143614202435	0.023446919220762738	20	346	20	106	32	90	0.060152464316230086	0.21733553183152654	0.4819461760478355
5072	g6312	77	"[957,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[266,17,3,0,3,7,3,1,0,1,0,0,0,0,0,0,0,0,0]"	0.0012259135087541058	0.03000890278592057	85	974	28	226	76	312	0.09277801567804275	0.13541490730290948	0.29454456174805094
5073	g9783	5	"[1136,2,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0]"	"[340,6,3,6,3,2,8,1,2,0,0,0,0,0,0,0,0,0,0]"	0.0029771070731957707	0.027817416274685976	55	1157	17	256	96	368	0.04911007166841067	0.06953204857820058	0.3205830111202047
5074	g5062	8	"[1554,9,2,3,6,1,4,7,2,1,0,0,0,0,0,0,0,0,0]"	"[499,11,0,7,5,4,6,6,5,0,0,0,0,0,0,0,0,0,0]"	0.007490220757906687	0.028117815573129187	554	1963	131	425	260	672	0.3540580778436775	0.39697185437129373	0.5440560320836252
5075	Cre02.g111550	31	"[4272,2,3,27,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0]"	"[1422,6,7,50,4,2,0,6,6,0,0,0,0,0,0,0,0,0,0]"	0.002826027960089936	0.016837784126735634	386	4014	156	736	469	1425	0.1029118321591111	0.24910037626696102	0.4332990888983746
5076	Cre09.g416750	3	"[1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[264,4,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0]"	0.0	0.011954842543077836	11	989	24	227	47	265	0.011205641384681884	0.11396284418824189	0.20235999269612517
5077	Cre13.g606250	17	"[1908,44,11,7,13,5,7,3,6,13,0,0,0,0,0,0,0,0,0]"	"[581,33,11,5,15,6,1,2,3,10,0,0,0,0,0,0,0,0,0]"	0.01534667742489493	0.035707636377889485	1423	2929	378	652	583	949	0.78261408778286	1.1121242161219034	1.2823906399607266
5078	Cre13.g574700	5	"[850,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[268,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0017707858337133301	0.005666055390981331	58	866	22	111	93	280	0.07015586451915957	0.23016320957678765	0.43870019693978435
5079	Cre03.g187550	3	"[1211,10,5,5,4,2,2,1,3,0,0,0,0,0,0,0,0,0,0]"	"[338,22,10,5,8,5,10,2,3,1,0,0,0,0,0,0,0,0,0]"	0.007203739634765142	0.04670614120235554	118	1535	42	337	176	534	0.08110435063325615	0.13629619576396193	0.43412854449457866
5080	Cre03.g185850	9	"[967,5,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0]"	"[293,8,4,4,2,4,1,3,6,0,0,0,0,0,0,0,0,0,0]"	0.0030942165550610153	0.03215686274509804	13	723	11	150	47	234	0.018199679769006934	0.07717081737197456	0.2337826039279845
5081	g2969	1	"[1091,24,5,16,9,9,3,6,3,0,0,0,0,0,0,0,0,0,0]"	"[340,12,4,10,4,3,1,3,4,0,0,0,0,0,0,0,0,0,0]"	0.018469938003789283	0.03129020637126242	512	1390	126	297	262	480	0.506667746714189	0.6254398008307706	0.9758524145846879
5082	g8821	24	"[872,12,5,5,5,2,2,0,2,2,0,0,0,0,0,0,0,0,0]"	"[240,9,6,6,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0]"	0.010556960748283143	0.03135325470901768	44	648	24	127	71	193	0.07117405636709676	0.21773264614353782	0.5057453409248813
5083	Cre17.g715850	5	"[2228,22,10,8,5,3,0,1,1,1,0,0,0,0,0,0,0,0,0]"	"[695,16,15,17,4,6,2,4,1,0,0,0,0,0,0,0,0,0,0]"	0.005067582100852628	0.022901616787065707	277	2041	109	456	251	658	0.14971406331143897	0.28782921262267835	0.5328908613719988
5084	Cre02.g144500	1	"[1592,5,1,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0]"	"[459,7,0,3,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0]"	0.0024703114952913502	0.021598214045563356	161	1360	73	288	128	392	0.12884173822054604	0.3093253330681933	0.4286939842366038
5085	g5901	47	"[234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[70,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0]"	0.0	0.0260577915376677	2	233	3	62	12	75	0.008633188849605249	0.05001853087400412	0.17996300222294326
5086	g6719	28	"[263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.00042087542087542086	0.0	4	265	1	64	3	65	0.015248301587687724	0.015790056898374285	0.047635054291744396
5087	Cre17.g729700	17	"[2841,19,2,0,8,2,2,2,1,1,0,0,0,0,0,0,0,0,0]"	"[845,61,21,9,15,21,17,10,10,7,0,0,0,0,0,0,0,0,0]"	0.0032339088055884846	0.04940558900725644	222	2845	70	585	321	1048	0.08239645663823686	0.13035815034453452	0.3936895401313878
5088	g9848	79	"[786,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[244,4,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0018109678800151462	0.012311901504787962	54	783	23	158	71	265	0.07234519964067167	0.16184003481637593	0.3314793933379705
5089	Cre06.g269300	9	"[584,11,3,4,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0]"	"[138,14,7,8,2,5,0,3,4,1,0,0,0,0,0,0,0,0,0]"	0.01182237600922722	0.0679092149680385	72	648	26	136	65	200	0.12025698755638453	0.22067960474845497	0.42598802820445447
5090	Cre12.g503850	179	"[1346,12,14,1,12,15,6,5,5,1,0,0,0,0,0,0,0,0,0]"	"[378,21,10,0,5,6,7,6,2,1,0,0,0,0,0,0,0,0,0]"	0.016798815503618527	0.038286262517239315	140	1336	52	308	142	412	0.11287350823583778	0.19127392851077896	0.46151059836074293
5091	Cre01.g034600	4	"[3125,58,16,4,9,8,10,10,12,5,0,0,0,0,0,0,0,0,0]"	"[1003,72,30,19,11,15,11,17,11,6,0,0,0,0,0,0,0,0,0]"	0.011151446557540221	0.04428583148740668	392	3473	104	611	436	1310	0.12232546158248012	0.19305900611176846	0.43992452709511726
5092	Cre03.g154350	1	"[546,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[153,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0]"	0.00112112971709365	0.016625816993464056	3	548	6	126	23	159	0.0054945300690546735	0.04919796186435992	0.1607048674504178
5093	Cre12.g485750	9	"[464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[118,3,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0]"	0.00023894862604540023	0.02435661764705882	26	482	15	135	38	135	0.05598006389031214	0.12025698755638453	0.35287318378426424
5094	g11494	33	"[2238,32,13,6,6,3,4,10,6,2,0,0,0,0,0,0,0,0,0]"	"[762,29,13,1,4,4,10,14,10,2,0,0,0,0,0,0,0,0,0]"	0.00975039441063782	0.03231791342371263	212	455	48	88	116	192	0.7281501248329733	0.9744622380976953	1.2282065920505971
5095	Cre06.g254150	55	"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	None	None		684	1100	134	213	280	418	1.3249676219673847	1.3688815996109245	1.6771904409314664
5096	Cre01.g028600	4	"[506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[158,7,4,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0]"	0.00021915406530791145	0.025434173669467788	1	506	4	103	30	175	0.001978892968635879	0.03987650091050866	0.1946333966138134
5097	Cre08.g360150	19	"[1408,17,24,6,13,7,3,9,1,3,0,0,0,0,0,0,0,0,0]"	"[446,15,17,5,4,5,1,2,5,1,0,0,0,0,0,0,0,0,0]"	0.016403431482139026	0.029744432703221007	2399	3431	545	775	896	1157	2.019325440574526	2.081056181700662	
5098	Cre16.g649150	16	"[1198,10,2,7,4,4,5,1,1,0,0,0,0,0,0,0,0,0,0]"	"[368,14,6,9,5,7,5,4,4,2,0,0,0,0,0,0,0,0,0]"	0.008222986164162635	0.041928721174004195	49	910	24	169	96	306	0.05587689547344077	0.15743834182121139	0.40635116374522184
5099	Cre10.g438550	20	"[222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0009378938421407426	0.004262574595055414	9	222	8	51	8	68	0.04167738836610807	0.17598553184677082	0.1279691377730725
5100	Cre01.g013450	7	"[599,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[161,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.003826969384244926	0.019047619047619046	35	614	23	142	48	181	0.05928593076144956	0.18247376496950252	0.3272423223510522
5101	Cre02.g106600	19	"[298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[73,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.007739938080495355	0	298	0	73	7	76	-0.0	-0.0	0.09827119680480302
5102	Cre06.g311500	1	"[1846,13,5,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[605,15,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.003076150417477556	0.008208654709909238	102	1017	43	225	109	335	0.10766607758428531	0.22059189057959294	0.4266467897751338
5103	g16160	3	"[1323,16,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[469,17,8,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	0.0034422657952069714	0.011359477124183007	215	1278	52	202	170	487	0.19050059743911713	0.3153209855886575	0.46972594643326027
5104	Cre17.g732500	120	"[4193,102,43,21,21,52,10,4,7,1,0,0,0,0,0,0,0,0,0]"	"[1428,78,31,15,16,27,9,8,10,3,0,0,0,0,0,0,0,0,0]"	0.015085213849048073	0.03197988939165409	836	3940	227	672	603	1407	0.24941577867892456	0.4489190714130225	0.6354733952904027
5105	g17865	7	"[240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[51,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0]"	0.0004610419548178884	0.026027077497665734	235	336	74	86	100	126	2.0221618075914045		
5106	Cre01.g007150	21	"[1149,4,3,2,2,5,1,2,7,2,0,0,0,0,0,0,0,0,0]"	"[398,12,12,3,6,2,2,4,8,1,0,0,0,0,0,0,0,0,0]"	0.009101459898601184	0.03445961718020542	143	1180	31	236	165	450	0.13217880138041183	0.14440733314911958	0.5033762053808777
5107	Cre13.g563300	9	"[2551,27,19,3,8,14,7,2,4,2,0,0,0,0,0,0,0,0,0]"	"[825,34,14,19,6,17,10,3,10,6,0,0,0,0,0,0,0,0,0]"	0.00917065094271813	0.03848870056497175	260	575	72	121	168	243	0.6926726184024261	1.1826860405464055	1.9114668481305799
5108	Cre09.g388950	4	"[2371,72,14,3,3,7,2,16,0,0,0,0,0,0,0,0,0,0,0]"	"[801,57,19,6,0,8,3,6,0,0,0,0,0,0,0,0,0,0,0]"	0.00999831872727655	0.022113289760348584	389	1852	97	334	299	692	0.24643804782915496	0.36731876512325073	0.6437072526101454
5109	Cre03.g179150	30	"[855,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[259,1,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0033245131962819723	0.01701234043557254	96	840	36	200	91	265	0.12399298531903766	0.20582763427632023	0.45917551841293797
5110	Cre06.g311850	3	"[485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[136,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0]"	0.0006576210223993772	0.012558356676003737	18	466	18	100	47	134	0.039656814035960844	0.20582763427632023	0.4728570551978773
5111	g11708	4	"[485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[134,5,3,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0]"	0.0010355308104037226	0.03517371861025111	18	420	8	85	35	131	0.0441303750172001	0.10056883027373054	0.33031509235630585
5112	Cre17.g706600	37	"[332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[73,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.01985294117647059	6	328	11	86	15	80	0.018519459442778642	0.14023767742482443	0.21576155433883568
5113	Cre12.g551100	25	"[402,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[101,5,5,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0]"	0.0015492616799806342	0.04032347402237731	176	567	45	131	81	168	0.4006656168255176	0.45938808461987723	0.7722145628858688
5114	Cre13.g569850	250	"[974,5,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0]"	"[266,12,5,6,2,1,3,4,0,1,0,0,0,0,0,0,0,0,0]"	0.003238174702505115	0.03084967320261438	24	979	20	199	62	298	0.024924412008324143	0.10790567916312971	0.2436797035431842
5115	Cre12.g517700	116	"[838,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[287,3,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0]"	0.0016262429142273023	0.009185656244479774	97	899	33	192	101	324	0.11649413533892597	0.19521232369774982	0.40292578930446576
5116	Cre03.g207950	2	"[1552,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[445,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0008510566937914787	0.0077657560557697364	40	1440	63	373	142	436	0.028305245987135227	0.1913637986485376	0.42720325936419645
5117	Cre12.g553550	8	"[1283,2,6,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0]"	"[402,0,3,4,7,17,2,1,11,0,0,0,0,0,0,0,0,0,0]"	0.003718295118920034	0.042023073211387464	70	524	25	114	64	158	0.14711796648495354	0.25940475817943903	0.5825341941794906
5118	g17904	2	"[848,6,4,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0]"	"[206,18,4,3,1,2,4,5,1,0,0,0,0,0,0,0,0,0,0]"	0.005660462799438482	0.0403942997964213	200	470	61	98	164	223	0.6284145196536428	1.3286675714329017	2.955626027000018
5119	Cre09.g402600	2	"[1213,31,7,9,6,3,1,0,4,4,0,0,0,0,0,0,0,0,0]"	"[376,13,10,3,5,1,0,2,3,0,0,0,0,0,0,0,0,0,0]"	0.012289422811378074	0.022393138046178925	456	823	114	166	234	318	1.0067386294120553	1.854697844055963	2.977718935164087
5120	Cre14.g621000	3	"[1601,6,5,0,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0]"	"[362,6,11,9,11,9,6,3,3,0,0,0,0,0,0,0,0,0,0]"	0.0035159447287037367	0.04610955493308435	70	1644	37	413	99	435	0.043835512984259875	0.09540742184705375	0.2712099191844861
5121	Cre03.g148700	201	"[398,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[127,1,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0019232963343275796	0.021468441391155002	17	318	9	68	39	113	0.0554600406324042	0.14561701083071812	0.4623854659042721
5122	Cre07.g339900	10	"[1628,2,8,3,2,0,1,13,0,9,0,0,0,0,0,0,0,0,0]"	"[490,3,6,1,0,1,2,11,4,2,0,0,0,0,0,0,0,0,0]"	0.009176219507410809	0.022951231774761188	442	1619	113	331	266	525	0.33943016207037235	0.4554835388990184	0.8442307207920217
5123	Cre01.g042750	16	"[1629,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[442,6,6,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0006879944960440316	0.009484921951426993	6	1586	17	336	65	444	0.0037926755917303302	0.05238268002544824	0.1628666321021904
5124	Cre02.g086250	3	"[942,5,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0]"	"[265,11,4,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0]"	0.002302358026982262	0.018748445168147998	56	859	38	224	89	260	0.06820111644375196	0.19232214671075734	0.4571703483387597
5125	Cre03.g170050	4	"[284,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[75,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0]"	0.00394880174291939	0.025175502299685303	14	237	8	46	19	70	0.06152789562599169	0.1978609432838532	0.33695079807491807
5126	g13020	59	"[327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.004022121669180492	2	327	2	67	10	90	0.006141283034518524	0.030461039365642685	0.12025698755638453
5127	Cre03.g205000	1	"[1490,18,2,5,6,8,6,8,0,0,0,0,0,0,0,0,0,0,0]"	"[542,21,9,8,6,9,12,7,1,2,0,0,0,0,0,0,0,0,0]"	0.010585439619788292	0.03782798911028486	632	1631	133	305	260	565	0.5452706927723177	0.6531668070711566	0.713102088134474
5128	Cre02.g094200	13	"[1290,23,5,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0]"	"[439,24,6,6,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0]"	0.004655134964358351	0.019540183223047673	184	1330	72	254	193	485	0.15292966657869456	0.35605442549367733	0.5671997400261022
5129	Cre12.g555550	4	"[1487,7,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0]"	"[394,15,4,10,11,2,4,2,4,3,0,0,0,0,0,0,0,0,0]"	0.0030246141009595325	0.03761445186834942	69	1526	41	337	102	468	0.04663664301362748	0.13274589327631275	0.25749999525086875
5130	Cre06.g287050	101	"[1517,19,26,15,5,17,7,10,4,5,0,0,0,0,0,0,0,0,0]"	"[498,25,22,16,4,9,8,10,6,4,0,0,0,0,0,0,0,0,0]"	0.020971342383107088	0.05220072525134085	415	1886	89	366	286	722	0.2604571776008754	0.29392228417657174	0.5633404925979646
5131	Cre14.g615950	18	"[2079,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[523,27,7,10,4,1,4,4,7,2,0,0,0,0,0,0,0,0,0]"	0.00026043382627494914	0.030404918050978173	93	2125	34	481	129	626	0.04509356008108786	0.07424238386223667	0.24093987979406292
5132	Cre03.g185550	8	"[762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[213,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.006331699346405228	39	770	7	152	34	230	0.052440709349629036	0.04752721044944194	0.16464518313301596
5133	g9790	128	"[3634,77,51,18,48,38,28,10,12,7,0,0,0,0,0,0,0,0,0]"	"[1040,61,41,8,34,22,17,7,18,12,0,0,0,0,0,0,0,0,0]"	0.022028626218097064	0.05300342359165888	574	3892	195	872	464	1291	0.16421676748030126	0.2655428560474901	0.4893136061704052
5134	Cre16.g663600	1	"[924,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[292,5,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.00023998080153587713	0.011555384681105556	92	999	27	179	79	330	0.0982561819400865	0.1684058816856358	0.2883561241622465
5135	g12807	18	"[697,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[165,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.003594311611189248	0.022664979970482817	53	520	36	139	47	123	0.10954785657849776	0.3177108199603814	0.5342247095810261
5136	g11599	8	"[1430,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[360,11,4,8,4,3,2,4,1,1,0,0,0,0,0,0,0,0,0]"	0.0006513174375441233	0.0280323184550202	52	1319	33	342	81	371	0.04049776848713423	0.10328793791790052	0.2580360228222529
5137	Cre16.g677000	5	"[1460,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0]"	"[369,4,1,1,3,3,3,1,5,0,0,0,0,0,0,0,0,0,0]"	0.001804402742692169	0.020127367186190716	129	1583	34	386	95	434	0.08626733102114863	0.09369966552696812	0.2588336994089405
5138	Cre06.g265800	27	"[386,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[87,3,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0]"	0.0012297015025941648	0.02798202614379085	2	388	2	95	5	96	0.005172434294295246	0.021353755560984	0.05398012471881692
5139	Cre02.g146700	1	"[354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[114,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.020345772717689226	18	365	2	39	39	130	0.051011157224230996	0.05311953942645929	0.3831192178244929
5140	Cre10.g466200	38	"[933,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[313,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0014109347442680777	0.003105590062111801	113	946	24	199	100	325	0.1301109412965949	0.131483259230803	0.39605057265037263
5141	Cre01.g048000	22	"[3431,28,6,1,0,0,3,9,3,4,0,0,0,0,0,0,0,0,0]"	"[1041,45,19,4,2,4,17,17,16,6,0,0,0,0,0,0,0,0,0]"	0.004099736499095095	0.03473931559529591	121	3146	85	688	258	1056	0.03948280011406652	0.13499900653336117	0.2956241646406732
5142	Cre12.g542750	64	"[1440,7,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0]"	"[441,14,7,9,2,4,2,3,2,1,0,0,0,0,0,0,0,0,0]"	0.0024734252675429145	0.024998315477393705	99	1446	58	287	123	493	0.07179390275561565	0.23547243579546773	0.3033385674579887
5143	Cre06.g292100	2	"[1025,4,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0]"	"[353,7,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0]"	0.005841033731500265	0.01740589283841879	59	532	15	101	55	213	0.12001184945974233	0.16550352162661547	0.3165251508415479
5144	Cre07.g322250	246	"[326,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0]"	"[83,10,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0]"	0.006863709102126592	0.025335219998652382	8	212	10	49	22	56	0.03871827405398039	0.23820281423762268	0.556453008547033
5145	g9723	4	"[1118,8,21,15,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0]"	"[364,8,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0]"	0.010637702569612318	0.012324929971988795	153	767	60	178	95	251	0.23190537992067445	0.4476120537161349	0.5268651061170585
5146	Cre02.g097900	8	"[803,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[190,8,4,1,1,4,3,0,4,1,0,0,0,0,0,0,0,0,0]"	0.0012634545763782587	0.03758169934640523	20	846	14	191	36	234	0.024021268611264662	0.07713213165473279	0.1721808312333752
5147	Cre09.g416050	3	"[869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.001550902847014512	7	870	7	196	26	235	0.008089446682613499	0.03659262312707404	0.11970215120779579
5148	g6230	41	"[230,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[65,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0]"	0.002732702276312824	0.030410312273057374	2	231	6	48	17	71	0.00870837069575844	0.13674116759546595	0.288418817466638
5149	g16130	1	"[644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[185,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0001722652885443583	0.008033769063180828	13	452	15	102	41	129	0.029327044510306953	0.16369017451501344	0.4134396911772473
5150	Cre07.g337650	2	"[793,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0]"	"[172,2,7,0,1,0,4,1,7,0,0,0,0,0,0,0,0,0,0]"	0.00124964031734287	0.041742470183949866	22	799	2	169	49	200	0.02805256880991674	0.01192868087974835	0.2966360829412472
5151	Cre13.g568900	51	"[368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.0	4	368	0	91	2	94	0.010949099565864477	-0.0	0.021584223412532553
5152	g15198	1	"[656,2,2,1,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0]"	"[208,8,4,3,3,1,2,4,3,1,0,0,0,0,0,0,0,0,0]"	0.006487025948103792	0.038746863020876425	39	683	17	122	73	252	0.05939174777218268	0.15415488517197135	0.36611761796495834
5153	g4186	22	"[486,8,0,0,4,2,3,0,12,2,0,0,0,0,0,0,0,0,0]"	"[148,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0]"	0.02310969519980784	0.015644107105207677	137	310	33	64	56	91	0.6673229831555448	0.8723631073542606	1.28823862280575
5154	Cre05.g233850	13	"[1887,33,2,2,25,7,4,4,1,6,0,0,0,0,0,0,0,0,0]"	"[613,20,2,3,19,14,2,1,2,5,0,0,0,0,0,0,0,0,0]"	0.012375523522448046	0.03166239574635532	503	1619	80	288	290	619	0.40114342183898505	0.34696764146108483	0.7349491129441363
